,dateRep,deaths,countriesAndTerritories,flag
108,2020-02-25,0,Algeria,0.0
211,2020-02-25,0,Armenia,0.0
294,2020-02-25,0,Australia,0.0
377,2020-02-25,0,Austria,0.0
453,2020-02-25,0,Azerbaijan,0.0
540,2020-02-25,0,Bahrain,0.0
628,2020-02-25,0,Belarus,0.0
711,2020-02-25,0,Belgium,0.0
829,2020-02-25,0,Brazil,0.0
938,2020-02-25,0,Cambodia,0.0
1031,2020-02-25,0,Canada,0.0
1097,2020-02-25,3,Cases_on_an_international_conveyance_Japan,0.0
1211,2020-02-25,2665,China,29.0
1334,2020-02-25,0,Croatia,0.0
1436,2020-02-25,0,Czech_Republic,0.0
1529,2020-02-25,0,Denmark,0.0
1607,2020-02-25,0,Dominican_Republic,0.0
1685,2020-02-25,0,Ecuador,0.0
1764,2020-02-25,0,Egypt,0.0
1855,2020-02-25,0,Estonia,0.0
1956,2020-02-25,0,Finland,0.0
2039,2020-02-25,1,France,0.0
2137,2020-02-25,0,Georgia,0.0
2220,2020-02-25,0,Germany,0.0
2313,2020-02-25,0,Greece,0.0
2467,2020-02-25,0,Iceland,0.0
2549,2020-02-25,0,India,0.0
2625,2020-02-25,0,Indonesia,0.0
2708,2020-02-25,12,Iran,0.0
2789,2020-02-25,0,Iraq,0.0
2870,2020-02-25,0,Ireland,0.0
2952,2020-02-25,0,Israel,0.0
3035,2020-02-25,6,Italy,0.0
3128,2020-02-25,1,Japan,0.0
3245,2020-02-25,0,Kuwait,0.0
3344,2020-02-25,0,Lebanon,0.0
3436,2020-02-25,0,Lithuania,0.0
3512,2020-02-25,0,Luxembourg,0.0
3596,2020-02-25,0,Malaysia,0.0
3708,2020-02-25,0,Mexico,0.0
3792,2020-02-25,0,Monaco,0.0
3898,2020-02-25,0,Nepal,0.0
3981,2020-02-25,0,Netherlands,0.0
4060,2020-02-25,0,New_Zealand,0.0
4138,2020-02-25,0,Nigeria,0.0
4212,2020-02-25,0,North_Macedonia,0.0
4295,2020-02-25,0,Norway,0.0
4372,2020-02-25,0,Oman,0.0
4450,2020-02-25,0,Pakistan,0.0
4585,2020-02-25,1,Philippines,0.0
4701,2020-02-25,0,Qatar,0.0
4782,2020-02-25,0,Romania,0.0
4860,2020-02-25,0,Russia,0.0
4959,2020-02-25,0,San_Marino,0.0
5093,2020-02-25,0,Singapore,0.0
5229,2020-02-25,8,South_Korea,0.0
5312,2020-02-25,0,Spain,0.0
5386,2020-02-25,0,Sri_Lanka,0.0
5481,2020-02-25,0,Sweden,0.0
5564,2020-02-25,0,Switzerland,0.0
5645,2020-02-25,1,Taiwan,0.0
5721,2020-02-25,0,Thailand,0.0
5851,2020-02-25,0,United_Arab_Emirates,0.0
5934,2020-02-25,0,United_Kingdom,0.0
6023,2020-02-25,0,United_States_of_America,0.0
6125,2020-02-25,0,Vietnam,0.0
15,2020-02-26,0,Afghanistan,0.0
107,2020-02-26,0,Algeria,0.0
210,2020-02-26,0,Armenia,0.0
293,2020-02-26,0,Australia,0.0
376,2020-02-26,0,Austria,0.0
452,2020-02-26,0,Azerbaijan,0.0
539,2020-02-26,0,Bahrain,0.0
627,2020-02-26,0,Belarus,0.0
710,2020-02-26,0,Belgium,0.0
828,2020-02-26,0,Brazil,0.0
937,2020-02-26,0,Cambodia,0.0
1030,2020-02-26,0,Canada,0.0
1096,2020-02-26,4,Cases_on_an_international_conveyance_Japan,0.0
1210,2020-02-26,2717,China,30.0
1333,2020-02-26,0,Croatia,0.0
1435,2020-02-26,0,Czech_Republic,0.0
1528,2020-02-26,0,Denmark,0.0
1606,2020-02-26,0,Dominican_Republic,0.0
1684,2020-02-26,0,Ecuador,0.0
1763,2020-02-26,0,Egypt,0.0
1854,2020-02-26,0,Estonia,0.0
1955,2020-02-26,0,Finland,0.0
2038,2020-02-26,1,France,0.0
2136,2020-02-26,0,Georgia,0.0
2219,2020-02-26,0,Germany,0.0
2312,2020-02-26,0,Greece,0.0
2466,2020-02-26,0,Iceland,0.0
2548,2020-02-26,0,India,0.0
2624,2020-02-26,0,Indonesia,0.0
2707,2020-02-26,15,Iran,0.0
2788,2020-02-26,0,Iraq,0.0
2869,2020-02-26,0,Ireland,0.0
2951,2020-02-26,0,Israel,0.0
3034,2020-02-26,11,Italy,0.0
3127,2020-02-26,1,Japan,0.0
3244,2020-02-26,0,Kuwait,0.0
3343,2020-02-26,0,Lebanon,0.0
3435,2020-02-26,0,Lithuania,0.0
3511,2020-02-26,0,Luxembourg,0.0
3595,2020-02-26,0,Malaysia,0.0
3707,2020-02-26,0,Mexico,0.0
3791,2020-02-26,0,Monaco,0.0
3897,2020-02-26,0,Nepal,0.0
3980,2020-02-26,0,Netherlands,0.0
4059,2020-02-26,0,New_Zealand,0.0
4137,2020-02-26,0,Nigeria,0.0
4211,2020-02-26,0,North_Macedonia,0.0
4294,2020-02-26,0,Norway,0.0
4371,2020-02-26,0,Oman,0.0
4449,2020-02-26,0,Pakistan,0.0
4584,2020-02-26,1,Philippines,0.0
4700,2020-02-26,0,Qatar,0.0
4781,2020-02-26,0,Romania,0.0
4859,2020-02-26,0,Russia,0.0
4958,2020-02-26,0,San_Marino,0.0
5092,2020-02-26,0,Singapore,0.0
5228,2020-02-26,11,South_Korea,0.0
5311,2020-02-26,0,Spain,0.0
5385,2020-02-26,0,Sri_Lanka,0.0
5480,2020-02-26,0,Sweden,0.0
5563,2020-02-26,0,Switzerland,0.0
5644,2020-02-26,1,Taiwan,0.0
5720,2020-02-26,0,Thailand,0.0
5850,2020-02-26,0,United_Arab_Emirates,0.0
5933,2020-02-26,0,United_Kingdom,0.0
6022,2020-02-26,0,United_States_of_America,0.0
6124,2020-02-26,0,Vietnam,0.0
14,2020-02-27,0,Afghanistan,0.0
106,2020-02-27,0,Algeria,0.0
209,2020-02-27,0,Armenia,0.0
292,2020-02-27,0,Australia,0.0
375,2020-02-27,0,Austria,0.0
451,2020-02-27,0,Azerbaijan,0.0
538,2020-02-27,0,Bahrain,0.0
626,2020-02-27,0,Belarus,0.0
709,2020-02-27,0,Belgium,0.0
827,2020-02-27,0,Brazil,0.0
936,2020-02-27,0,Cambodia,0.0
1029,2020-02-27,0,Canada,0.0
1095,2020-02-27,4,Cases_on_an_international_conveyance_Japan,0.0
1209,2020-02-27,2746,China,31.0
1332,2020-02-27,0,Croatia,0.0
1434,2020-02-27,0,Czech_Republic,0.0
1527,2020-02-27,0,Denmark,0.0
1605,2020-02-27,0,Dominican_Republic,0.0
1683,2020-02-27,0,Ecuador,0.0
1762,2020-02-27,0,Egypt,0.0
1853,2020-02-27,0,Estonia,0.0
1954,2020-02-27,0,Finland,0.0
2037,2020-02-27,2,France,0.0
2135,2020-02-27,0,Georgia,0.0
2218,2020-02-27,0,Germany,0.0
2311,2020-02-27,0,Greece,0.0
2465,2020-02-27,0,Iceland,0.0
2547,2020-02-27,0,India,0.0
2623,2020-02-27,0,Indonesia,0.0
2706,2020-02-27,19,Iran,0.0
2787,2020-02-27,0,Iraq,0.0
2868,2020-02-27,0,Ireland,0.0
2950,2020-02-27,0,Israel,0.0
3033,2020-02-27,12,Italy,0.0
3126,2020-02-27,3,Japan,0.0
3243,2020-02-27,0,Kuwait,0.0
3342,2020-02-27,0,Lebanon,0.0
3434,2020-02-27,0,Lithuania,0.0
3510,2020-02-27,0,Luxembourg,0.0
3594,2020-02-27,0,Malaysia,0.0
3706,2020-02-27,0,Mexico,0.0
3790,2020-02-27,0,Monaco,0.0
3896,2020-02-27,0,Nepal,0.0
3979,2020-02-27,0,Netherlands,0.0
4058,2020-02-27,0,New_Zealand,0.0
4136,2020-02-27,0,Nigeria,0.0
4210,2020-02-27,0,North_Macedonia,0.0
4293,2020-02-27,0,Norway,0.0
4370,2020-02-27,0,Oman,0.0
4448,2020-02-27,0,Pakistan,0.0
4583,2020-02-27,1,Philippines,0.0
4699,2020-02-27,0,Qatar,0.0
4780,2020-02-27,0,Romania,0.0
4858,2020-02-27,0,Russia,0.0
4957,2020-02-27,0,San_Marino,0.0
5091,2020-02-27,0,Singapore,0.0
5227,2020-02-27,12,South_Korea,0.0
5310,2020-02-27,0,Spain,0.0
5384,2020-02-27,0,Sri_Lanka,0.0
5479,2020-02-27,0,Sweden,0.0
5562,2020-02-27,0,Switzerland,0.0
5643,2020-02-27,1,Taiwan,0.0
5719,2020-02-27,0,Thailand,0.0
5849,2020-02-27,0,United_Arab_Emirates,0.0
5932,2020-02-27,0,United_Kingdom,0.0
6021,2020-02-27,0,United_States_of_America,0.0
6123,2020-02-27,0,Vietnam,0.0
13,2020-02-28,0,Afghanistan,0.0
105,2020-02-28,0,Algeria,0.0
208,2020-02-28,0,Armenia,0.0
291,2020-02-28,0,Australia,0.0
374,2020-02-28,0,Austria,0.0
450,2020-02-28,0,Azerbaijan,0.0
537,2020-02-28,0,Bahrain,0.0
625,2020-02-28,0,Belarus,0.0
708,2020-02-28,0,Belgium,0.0
826,2020-02-28,0,Brazil,0.0
935,2020-02-28,0,Cambodia,0.0
1028,2020-02-28,0,Canada,0.0
1094,2020-02-28,4,Cases_on_an_international_conveyance_Japan,0.0
1208,2020-02-28,2790,China,32.0
1331,2020-02-28,0,Croatia,0.0
1433,2020-02-28,0,Czech_Republic,0.0
1526,2020-02-28,0,Denmark,0.0
1604,2020-02-28,0,Dominican_Republic,0.0
1682,2020-02-28,0,Ecuador,0.0
1761,2020-02-28,0,Egypt,0.0
1852,2020-02-28,0,Estonia,0.0
1953,2020-02-28,0,Finland,0.0
2036,2020-02-28,2,France,0.0
2134,2020-02-28,0,Georgia,0.0
2217,2020-02-28,0,Germany,0.0
2310,2020-02-28,0,Greece,0.0
2464,2020-02-28,0,Iceland,0.0
2546,2020-02-28,0,India,0.0
2622,2020-02-28,0,Indonesia,0.0
2705,2020-02-28,26,Iran,0.0
2786,2020-02-28,0,Iraq,0.0
2867,2020-02-28,0,Ireland,0.0
2949,2020-02-28,0,Israel,0.0
3032,2020-02-28,17,Italy,0.0
3125,2020-02-28,3,Japan,0.0
3242,2020-02-28,0,Kuwait,0.0
3341,2020-02-28,0,Lebanon,0.0
3433,2020-02-28,0,Lithuania,0.0
3509,2020-02-28,0,Luxembourg,0.0
3593,2020-02-28,0,Malaysia,0.0
3705,2020-02-28,0,Mexico,0.0
3789,2020-02-28,0,Monaco,0.0
3895,2020-02-28,0,Nepal,0.0
3978,2020-02-28,0,Netherlands,0.0
4057,2020-02-28,0,New_Zealand,0.0
4135,2020-02-28,0,Nigeria,0.0
4209,2020-02-28,0,North_Macedonia,0.0
4292,2020-02-28,0,Norway,0.0
4369,2020-02-28,0,Oman,0.0
4447,2020-02-28,0,Pakistan,0.0
4582,2020-02-28,1,Philippines,0.0
4698,2020-02-28,0,Qatar,0.0
4779,2020-02-28,0,Romania,0.0
4857,2020-02-28,0,Russia,0.0
4956,2020-02-28,0,San_Marino,0.0
5090,2020-02-28,0,Singapore,0.0
5226,2020-02-28,13,South_Korea,0.0
5309,2020-02-28,0,Spain,0.0
5383,2020-02-28,0,Sri_Lanka,0.0
5478,2020-02-28,0,Sweden,0.0
5561,2020-02-28,0,Switzerland,0.0
5642,2020-02-28,1,Taiwan,0.0
5718,2020-02-28,0,Thailand,0.0
5848,2020-02-28,0,United_Arab_Emirates,0.0
5931,2020-02-28,0,United_Kingdom,0.0
6020,2020-02-28,0,United_States_of_America,0.0
6122,2020-02-28,0,Vietnam,0.0
12,2020-02-29,0,Afghanistan,0.0
104,2020-02-29,0,Algeria,0.0
207,2020-02-29,0,Armenia,0.0
290,2020-02-29,0,Australia,0.0
373,2020-02-29,0,Austria,0.0
449,2020-02-29,0,Azerbaijan,0.0
536,2020-02-29,0,Bahrain,0.0
624,2020-02-29,0,Belarus,0.0
707,2020-02-29,0,Belgium,0.0
825,2020-02-29,0,Brazil,0.0
934,2020-02-29,0,Cambodia,0.0
1027,2020-02-29,0,Canada,0.0
1093,2020-02-29,6,Cases_on_an_international_conveyance_Japan,0.0
1207,2020-02-29,2837,China,33.0
1330,2020-02-29,0,Croatia,0.0
1432,2020-02-29,0,Czech_Republic,0.0
1525,2020-02-29,0,Denmark,0.0
1603,2020-02-29,0,Dominican_Republic,0.0
1681,2020-02-29,0,Ecuador,0.0
1760,2020-02-29,0,Egypt,0.0
1851,2020-02-29,0,Estonia,0.0
1952,2020-02-29,0,Finland,0.0
2035,2020-02-29,2,France,0.0
2133,2020-02-29,0,Georgia,0.0
2216,2020-02-29,0,Germany,0.0
2309,2020-02-29,0,Greece,0.0
2463,2020-02-29,0,Iceland,0.0
2545,2020-02-29,0,India,0.0
2621,2020-02-29,0,Indonesia,0.0
2704,2020-02-29,34,Iran,0.0
2785,2020-02-29,0,Iraq,0.0
2866,2020-02-29,0,Ireland,0.0
2948,2020-02-29,0,Israel,0.0
3031,2020-02-29,21,Italy,0.0
3124,2020-02-29,3,Japan,0.0
3241,2020-02-29,0,Kuwait,0.0
3340,2020-02-29,0,Lebanon,0.0
3432,2020-02-29,0,Lithuania,0.0
3508,2020-02-29,0,Luxembourg,0.0
3592,2020-02-29,0,Malaysia,0.0
3704,2020-02-29,0,Mexico,0.0
3788,2020-02-29,0,Monaco,0.0
3894,2020-02-29,0,Nepal,0.0
3977,2020-02-29,0,Netherlands,0.0
4056,2020-02-29,0,New_Zealand,0.0
4134,2020-02-29,0,Nigeria,0.0
4208,2020-02-29,0,North_Macedonia,0.0
4291,2020-02-29,0,Norway,0.0
4368,2020-02-29,0,Oman,0.0
4446,2020-02-29,0,Pakistan,0.0
4581,2020-02-29,1,Philippines,0.0
4697,2020-02-29,0,Qatar,0.0
4778,2020-02-29,0,Romania,0.0
4856,2020-02-29,0,Russia,0.0
4955,2020-02-29,0,San_Marino,0.0
5089,2020-02-29,0,Singapore,0.0
5225,2020-02-29,16,South_Korea,0.0
5308,2020-02-29,0,Spain,0.0
5382,2020-02-29,0,Sri_Lanka,0.0
5477,2020-02-29,0,Sweden,0.0
5560,2020-02-29,0,Switzerland,0.0
5641,2020-02-29,1,Taiwan,0.0
5717,2020-02-29,0,Thailand,0.0
5847,2020-02-29,0,United_Arab_Emirates,0.0
5930,2020-02-29,0,United_Kingdom,0.0
6019,2020-02-29,0,United_States_of_America,0.0
6121,2020-02-29,0,Vietnam,0.0
11,2020-03-01,0,Afghanistan,0.0
103,2020-03-01,0,Algeria,0.0
206,2020-03-01,0,Armenia,0.0
289,2020-03-01,1,Australia,0.0
372,2020-03-01,0,Austria,0.0
448,2020-03-01,0,Azerbaijan,0.0
535,2020-03-01,0,Bahrain,0.0
623,2020-03-01,0,Belarus,0.0
706,2020-03-01,0,Belgium,0.0
824,2020-03-01,0,Brazil,0.0
933,2020-03-01,0,Cambodia,0.0
1026,2020-03-01,0,Canada,0.0
1092,2020-03-01,6,Cases_on_an_international_conveyance_Japan,0.0
1206,2020-03-01,2872,China,34.0
1329,2020-03-01,0,Croatia,0.0
1431,2020-03-01,0,Czech_Republic,0.0
1524,2020-03-01,0,Denmark,0.0
1602,2020-03-01,0,Dominican_Republic,0.0
1680,2020-03-01,0,Ecuador,0.0
1759,2020-03-01,0,Egypt,0.0
1850,2020-03-01,0,Estonia,0.0
1951,2020-03-01,0,Finland,0.0
2034,2020-03-01,2,France,0.0
2132,2020-03-01,0,Georgia,0.0
2215,2020-03-01,0,Germany,0.0
2308,2020-03-01,0,Greece,0.0
2462,2020-03-01,0,Iceland,0.0
2544,2020-03-01,0,India,0.0
2620,2020-03-01,0,Indonesia,0.0
2703,2020-03-01,43,Iran,0.0
2784,2020-03-01,0,Iraq,0.0
2865,2020-03-01,0,Ireland,0.0
2947,2020-03-01,0,Israel,0.0
3030,2020-03-01,29,Italy,0.0
3123,2020-03-01,5,Japan,0.0
3240,2020-03-01,0,Kuwait,0.0
3339,2020-03-01,0,Lebanon,0.0
3431,2020-03-01,0,Lithuania,0.0
3507,2020-03-01,0,Luxembourg,0.0
3591,2020-03-01,0,Malaysia,0.0
3703,2020-03-01,0,Mexico,0.0
3787,2020-03-01,0,Monaco,0.0
3893,2020-03-01,0,Nepal,0.0
3976,2020-03-01,0,Netherlands,0.0
4055,2020-03-01,0,New_Zealand,0.0
4133,2020-03-01,0,Nigeria,0.0
4207,2020-03-01,0,North_Macedonia,0.0
4290,2020-03-01,0,Norway,0.0
4367,2020-03-01,0,Oman,0.0
4445,2020-03-01,0,Pakistan,0.0
4580,2020-03-01,1,Philippines,0.0
4696,2020-03-01,0,Qatar,0.0
4777,2020-03-01,0,Romania,0.0
4855,2020-03-01,0,Russia,0.0
4954,2020-03-01,0,San_Marino,0.0
5088,2020-03-01,0,Singapore,0.0
5224,2020-03-01,17,South_Korea,0.0
5307,2020-03-01,0,Spain,0.0
5381,2020-03-01,0,Sri_Lanka,0.0
5476,2020-03-01,0,Sweden,0.0
5559,2020-03-01,0,Switzerland,0.0
5640,2020-03-01,1,Taiwan,0.0
5716,2020-03-01,1,Thailand,0.0
5846,2020-03-01,0,United_Arab_Emirates,0.0
5929,2020-03-01,0,United_Kingdom,0.0
6018,2020-03-01,1,United_States_of_America,0.0
6120,2020-03-01,0,Vietnam,0.0
10,2020-03-02,0,Afghanistan,0.0
102,2020-03-02,0,Algeria,0.0
205,2020-03-02,0,Armenia,0.0
288,2020-03-02,1,Australia,0.0
371,2020-03-02,0,Austria,0.0
447,2020-03-02,0,Azerbaijan,0.0
534,2020-03-02,0,Bahrain,0.0
622,2020-03-02,0,Belarus,0.0
705,2020-03-02,0,Belgium,0.0
823,2020-03-02,0,Brazil,0.0
932,2020-03-02,0,Cambodia,0.0
1025,2020-03-02,0,Canada,0.0
1091,2020-03-02,6,Cases_on_an_international_conveyance_Japan,0.0
1205,2020-03-02,2914,China,35.0
1328,2020-03-02,0,Croatia,0.0
1430,2020-03-02,0,Czech_Republic,0.0
1523,2020-03-02,0,Denmark,0.0
1601,2020-03-02,0,Dominican_Republic,0.0
1679,2020-03-02,0,Ecuador,0.0
1758,2020-03-02,0,Egypt,0.0
1849,2020-03-02,0,Estonia,0.0
1950,2020-03-02,0,Finland,0.0
2033,2020-03-02,2,France,0.0
2131,2020-03-02,0,Georgia,0.0
2214,2020-03-02,0,Germany,0.0
2307,2020-03-02,0,Greece,0.0
2461,2020-03-02,0,Iceland,0.0
2543,2020-03-02,0,India,0.0
2619,2020-03-02,0,Indonesia,0.0
2702,2020-03-02,54,Iran,0.0
2783,2020-03-02,0,Iraq,0.0
2864,2020-03-02,0,Ireland,0.0
2946,2020-03-02,0,Israel,0.0
3029,2020-03-02,35,Italy,0.0
3122,2020-03-02,6,Japan,0.0
3239,2020-03-02,0,Kuwait,0.0
3338,2020-03-02,0,Lebanon,0.0
3430,2020-03-02,0,Lithuania,0.0
3506,2020-03-02,0,Luxembourg,0.0
3590,2020-03-02,0,Malaysia,0.0
3702,2020-03-02,0,Mexico,0.0
3786,2020-03-02,0,Monaco,0.0
3892,2020-03-02,0,Nepal,0.0
3975,2020-03-02,0,Netherlands,0.0
4054,2020-03-02,0,New_Zealand,0.0
4132,2020-03-02,0,Nigeria,0.0
4206,2020-03-02,0,North_Macedonia,0.0
4289,2020-03-02,0,Norway,0.0
4366,2020-03-02,0,Oman,0.0
4444,2020-03-02,0,Pakistan,0.0
4579,2020-03-02,1,Philippines,0.0
4695,2020-03-02,0,Qatar,0.0
4776,2020-03-02,0,Romania,0.0
4854,2020-03-02,0,Russia,0.0
4953,2020-03-02,1,San_Marino,0.0
5087,2020-03-02,0,Singapore,0.0
5223,2020-03-02,22,South_Korea,0.0
5306,2020-03-02,0,Spain,0.0
5380,2020-03-02,0,Sri_Lanka,0.0
5475,2020-03-02,0,Sweden,0.0
5558,2020-03-02,0,Switzerland,0.0
5639,2020-03-02,1,Taiwan,0.0
5715,2020-03-02,1,Thailand,0.0
5845,2020-03-02,0,United_Arab_Emirates,0.0
5928,2020-03-02,0,United_Kingdom,0.0
6017,2020-03-02,2,United_States_of_America,0.0
6119,2020-03-02,0,Vietnam,0.0
173,2020-03-03,0,Andorra,0.0
287,2020-03-03,1,Australia,0.0
370,2020-03-03,0,Austria,0.0
704,2020-03-03,0,Belgium,0.0
1024,2020-03-03,0,Canada,0.0
1204,2020-03-03,2946,China,36.0
1327,2020-03-03,0,Croatia,0.0
1429,2020-03-03,0,Czech_Republic,0.0
1522,2020-03-03,0,Denmark,0.0
1678,2020-03-03,0,Ecuador,0.0
2032,2020-03-03,3,France,0.0
2213,2020-03-03,0,Germany,0.0
2460,2020-03-03,0,Iceland,0.0
2542,2020-03-03,0,India,0.0
2701,2020-03-03,66,Iran,0.0
2782,2020-03-03,0,Iraq,0.0
3028,2020-03-03,52,Italy,0.0
3121,2020-03-03,6,Japan,0.0
3197,2020-03-03,0,Jordan,0.0
3238,2020-03-03,0,Kuwait,0.0
3321,2020-03-03,0,Latvia,0.0
3337,2020-03-03,0,Lebanon,0.0
3875,2020-03-03,0,Morocco,0.0
3974,2020-03-03,0,Netherlands,0.0
4288,2020-03-03,0,Norway,0.0
4365,2020-03-03,0,Oman,0.0
4678,2020-03-03,0,Portugal,0.0
4853,2020-03-03,0,Russia,0.0
5032,2020-03-03,0,Saudi_Arabia,0.0
5045,2020-03-03,0,Senegal,0.0
5086,2020-03-03,0,Singapore,0.0
5222,2020-03-03,28,South_Korea,0.0
5305,2020-03-03,0,Spain,0.0
5474,2020-03-03,0,Sweden,0.0
5557,2020-03-03,0,Switzerland,0.0
5638,2020-03-03,1,Taiwan,0.0
5811,2020-03-03,0,Tunisia,0.0
5927,2020-03-03,0,United_Kingdom,0.0
6016,2020-03-03,6,United_States_of_America,0.0
101,2020-03-04,0,Algeria,0.0
193,2020-03-04,0,Argentina,0.0
286,2020-03-04,1,Australia,0.0
369,2020-03-04,0,Austria,0.0
533,2020-03-04,0,Bahrain,0.0
621,2020-03-04,0,Belarus,0.0
703,2020-03-04,0,Belgium,0.0
1023,2020-03-04,0,Canada,0.0
1184,2020-03-04,0,Chile,0.0
1203,2020-03-04,2983,China,37.0
1326,2020-03-04,0,Croatia,0.0
1428,2020-03-04,0,Czech_Republic,0.0
1521,2020-03-04,0,Denmark,0.0
1848,2020-03-04,0,Estonia,0.0
1949,2020-03-04,0,Finland,0.0
2031,2020-03-04,4,France,0.0
2212,2020-03-04,0,Germany,0.0
2459,2020-03-04,0,Iceland,0.0
2541,2020-03-04,0,India,0.0
2700,2020-03-04,77,Iran,0.0
2781,2020-03-04,0,Iraq,0.0
2863,2020-03-04,0,Ireland,0.0
3027,2020-03-04,80,Italy,0.0
3120,2020-03-04,6,Japan,0.0
3589,2020-03-04,0,Malaysia,0.0
3973,2020-03-04,0,Netherlands,0.0
4053,2020-03-04,0,New_Zealand,0.0
4287,2020-03-04,0,Norway,0.0
4443,2020-03-04,0,Pakistan,0.0
4658,2020-03-04,0,Poland,0.0
4677,2020-03-04,0,Portugal,0.0
4694,2020-03-04,0,Qatar,0.0
4775,2020-03-04,0,Romania,0.0
4852,2020-03-04,0,Russia,0.0
4952,2020-03-04,1,San_Marino,0.0
5085,2020-03-04,0,Singapore,0.0
5221,2020-03-04,32,South_Korea,0.0
5304,2020-03-04,0,Spain,0.0
5473,2020-03-04,0,Sweden,0.0
5556,2020-03-04,0,Switzerland,0.0
5637,2020-03-04,1,Taiwan,0.0
5830,2020-03-04,0,Ukraine,0.0
5844,2020-03-04,0,United_Arab_Emirates,0.0
5926,2020-03-04,0,United_Kingdom,0.0
6015,2020-03-04,9,United_States_of_America,0.0
100,2020-03-05,0,Algeria,0.0
285,2020-03-05,2,Australia,0.0
368,2020-03-05,0,Austria,0.0
532,2020-03-05,0,Bahrain,0.0
620,2020-03-05,0,Belarus,0.0
702,2020-03-05,0,Belgium,0.0
822,2020-03-05,0,Brazil,0.0
1022,2020-03-05,0,Canada,0.0
1183,2020-03-05,0,Chile,0.0
1202,2020-03-05,3014,China,38.0
1427,2020-03-05,0,Czech_Republic,0.0
1520,2020-03-05,0,Denmark,0.0
1677,2020-03-05,0,Ecuador,0.0
2030,2020-03-05,4,France,0.0
2130,2020-03-05,0,Georgia,0.0
2211,2020-03-05,0,Germany,0.0
2306,2020-03-05,0,Greece,0.0
2440,2020-03-05,0,Hungary,0.0
2458,2020-03-05,0,Iceland,0.0
2540,2020-03-05,0,India,0.0
2699,2020-03-05,92,Iran,0.0
2780,2020-03-05,0,Iraq,0.0
2862,2020-03-05,0,Ireland,0.0
2945,2020-03-05,0,Israel,0.0
3026,2020-03-05,107,Italy,1.0
3119,2020-03-05,6,Japan,0.0
3418,2020-03-05,0,Liechtenstein,0.0
3588,2020-03-05,0,Malaysia,0.0
3972,2020-03-05,0,Netherlands,0.0
4052,2020-03-05,0,New_Zealand,0.0
4286,2020-03-05,0,Norway,0.0
4364,2020-03-05,0,Oman,0.0
4676,2020-03-05,0,Portugal,0.0
4951,2020-03-05,1,San_Marino,0.0
5044,2020-03-05,0,Senegal,0.0
5084,2020-03-05,0,Singapore,0.0
5181,2020-03-05,0,Slovenia,0.0
5220,2020-03-05,35,South_Korea,0.0
5303,2020-03-05,1,Spain,0.0
5472,2020-03-05,0,Sweden,0.0
5555,2020-03-05,0,Switzerland,0.0
5714,2020-03-05,1,Thailand,0.0
5925,2020-03-05,0,United_Kingdom,0.0
6014,2020-03-05,11,United_States_of_America,0.0
99,2020-03-06,0,Algeria,0.0
192,2020-03-06,0,Argentina,0.0
284,2020-03-06,2,Australia,0.0
367,2020-03-06,0,Austria,0.0
446,2020-03-06,0,Azerbaijan,0.0
531,2020-03-06,0,Bahrain,0.0
701,2020-03-06,0,Belgium,0.0
785,2020-03-06,0,Bhutan,0.0
805,2020-03-06,0,Bosnia_and_Herzegovina,0.0
821,2020-03-06,0,Brazil,0.0
1021,2020-03-06,0,Canada,0.0
1182,2020-03-06,0,Chile,0.0
1201,2020-03-06,3044,China,39.0
1325,2020-03-06,0,Croatia,0.0
1426,2020-03-06,0,Czech_Republic,0.0
1519,2020-03-06,0,Denmark,0.0
1676,2020-03-06,0,Ecuador,0.0
1757,2020-03-06,0,Egypt,0.0
1847,2020-03-06,0,Estonia,0.0
1948,2020-03-06,0,Finland,0.0
2029,2020-03-06,7,France,0.0
2129,2020-03-06,0,Georgia,0.0
2210,2020-03-06,0,Germany,0.0
2305,2020-03-06,0,Greece,0.0
2457,2020-03-06,0,Iceland,0.0
2539,2020-03-06,0,India,0.0
2698,2020-03-06,107,Iran,1.0
2779,2020-03-06,2,Iraq,0.0
2861,2020-03-06,0,Ireland,0.0
2944,2020-03-06,0,Israel,0.0
3025,2020-03-06,148,Italy,2.0
3118,2020-03-06,6,Japan,0.0
3237,2020-03-06,0,Kuwait,0.0
3336,2020-03-06,0,Lebanon,0.0
3587,2020-03-06,0,Malaysia,0.0
3874,2020-03-06,0,Morocco,0.0
3971,2020-03-06,0,Netherlands,0.0
4051,2020-03-06,0,New_Zealand,0.0
4285,2020-03-06,0,Norway,0.0
4363,2020-03-06,0,Oman,0.0
4521,2020-03-06,0,Palestine,0.0
4675,2020-03-06,0,Portugal,0.0
4774,2020-03-06,0,Romania,0.0
4950,2020-03-06,1,San_Marino,0.0
5031,2020-03-06,0,Saudi_Arabia,0.0
5043,2020-03-06,0,Senegal,0.0
5083,2020-03-06,0,Singapore,0.0
5180,2020-03-06,0,Slovenia,0.0
5202,2020-03-06,0,South_Africa,0.0
5219,2020-03-06,42,South_Korea,0.0
5302,2020-03-06,3,Spain,0.0
5471,2020-03-06,0,Sweden,0.0
5554,2020-03-06,1,Switzerland,0.0
5636,2020-03-06,1,Taiwan,0.0
5843,2020-03-06,0,United_Arab_Emirates,0.0
5924,2020-03-06,1,United_Kingdom,0.0
6013,2020-03-06,12,United_States_of_America,0.0
191,2020-03-07,0,Argentina,0.0
283,2020-03-07,2,Australia,0.0
